¥t1920¥t1960¥t1970¥t1980¥t1990¥t1995¥t2000¥t2005
０¥t1,877,543¥t1,599,948¥t1,898,242¥t1,586,504¥t1,213,685¥t1,191,578¥t1,171,652¥t1,056,800
１¥t1,392,988¥t1,619,004¥t1,883,710¥t1,636,235¥t1,260,478¥t1,201,008¥t1,166,160¥t1,091,316
２¥t1,387,685¥t1,573,664¥t1,839,328¥t1,706,055¥t1,301,517¥t1,185,263¥t1,192,157¥t1,115,649
３¥t1,391,499¥t1,536,505¥t1,843,664¥t1,749,163¥t1,343,438¥t1,208,065¥t1,189,303¥t1,149,450
４¥t1,408,000¥t1,635,707¥t1,442,620¥t1,837,459¥t1,373,779¥t1,209,340¥t1,184,826¥t1,164,872
５¥t1,372,928¥t1,735,222¥t1,789,278¥t1,927,082¥t1,438,361¥t1,231,252¥t1,204,133¥t1,182,977
６¥t1,403,933¥t1,727,533¥t1,679,517¥t2,033,501¥t1,488,041¥t1,269,637¥t1,207,742¥t1,179,736
７¥t1,382,121¥t1,839,369¥t1,637,334¥t2,067,213¥t1,504,285¥t1,311,187¥t1,188,966¥t1,193,349
８¥t1,377,788¥t1,950,937¥t1,587,147¥t2,025,049¥t1,508,173¥t1,349,829¥t1,210,282¥t1,188,871
９¥t1,320,150¥t2,086,080¥t1,574,060¥t1,979,189¥t1,527,697¥t1,378,766¥t1,210,666¥t1,183,562
10¥t1,282,875¥t2,262,455¥t1,595,708¥t1,921,118¥t1,595,265¥t1,439,250¥t1,239,516¥t1,204,524
11¥t1,289,435¥t2,497,999¥t1,623,047¥t1,890,500¥t1,636,114¥t1,490,285¥t1,262,345¥t1,205,422
12¥t1,250,656¥t2,483,850¥t1,586,763¥t1,848,293¥t1,705,785¥t1,506,868¥t1,314,403¥t1,187,516
13¥t1,209,227¥t2,366,153¥t1,543,604¥t1,854,487¥t1,749,680¥t1,511,715¥t1,352,506¥t1,209,248
14¥t1,069,374¥t1,519,733¥t1,628,757¥t1,445,230¥t1,839,941¥t1,529,687¥t1,377,842¥t1,207,942
15¥t1,082,026¥t1,617,350¥t1,711,172¥t1,794,958¥t1,923,430¥t1,600,305¥t1,442,928¥t1,234,174
16¥t1,069,259¥t1,968,690¥t1,711,392¥t1,682,121¥t2,030,530¥t1,642,394¥t1,494,054¥t1,273,076
17¥t1,107,608¥t1,906,735¥t1,814,986¥t1,638,131¥t2,061,385¥t1,708,325¥t1,509,872¥t1,313,462
18¥t1,092,646¥t1,964,436¥t1,910,047¥t1,589,821¥t2,021,114¥t1,756,325¥t1,510,429¥t1,357,096
19¥t1,067,518¥t1,922,462¥t2,019,447¥t1,567,214¥t1,970,628¥t1,850,609¥t1,530,882¥t1,390,572
20¥t1,002,757¥t1,751,008¥t2,186,671¥t1,574,724¥t1,906,422¥t1,918,874¥t1,600,338¥t1,442,590
21¥t915,908¥t1,535,438¥t2,401,081¥t1,602,101¥t1,857,127¥t2,009,782¥t1,625,091¥t1,471,327
22¥t938,223¥t1,650,090¥t2,403,420¥t1,557,947¥t1,813,347¥t2,035,857¥t1,680,670¥t1,481,329
23¥t883,009¥t1,714,822¥t2,285,942¥t1,512,204¥t1,810,873¥t1,989,775¥t1,715,244¥t1,469,413
24¥t869,413¥t1,739,624¥t1,450,522¥t1,594,050¥t1,412,352¥t1,940,713¥t1,800,117¥t1,485,939
25¥t854,425¥t1,689,923¥t1,554,758¥t1,663,062¥t1,748,650¥t1,883,050¥t1,880,976¥t1,546,900
26¥t814,933¥t1,634,005¥t1,903,968¥t1,666,386¥t1,636,327¥t1,852,166¥t1,979,076¥t1,588,551
27¥t775,477¥t1,670,163¥t1,862,917¥t1,787,518¥t1,600,509¥t1,815,863¥t2,016,650¥t1,655,017
28¥t775,895¥t1,654,503¥t1,926,284¥t1,897,835¥t1,552,063¥t1,816,136¥t1,980,447¥t1,701,624
29¥t703,219¥t1,630,930¥t1,900,271¥t2,026,554¥t1,533,164¥t1,420,926¥t1,933,160¥t1,787,957
30¥t739,341¥t1,566,231¥t1,755,444¥t2,192,482¥t1,549,317¥t1,760,060¥t1,884,260¥t1,873,576
31¥t773,679¥t1,546,012¥t1,539,410¥t2,415,378¥t1,584,284¥t1,647,947¥t1,849,663¥t1,972,766
32¥t741,333¥t1,518,394¥t1,667,353¥t2,411,095¥t1,548,083¥t1,612,294¥t1,813,198¥t2,009,592
33¥t712,177¥t1,481,269¥t1,728,640¥t2,304,799¥t1,510,323¥t1,563,101¥t1,811,976¥t1,971,948
34¥t642,920¥t1,463,787¥t1,750,486¥t1,447,977¥t1,595,678¥t1,543,053¥t1,417,513¥t1,926,975
35¥t674,709¥t1,387,592¥t1,696,910¥t1,569,120¥t1,661,116¥t1,560,494¥t1,757,774¥t1,872,513
36¥t685,172¥t1,274,848¥t1,640,697¥t1,923,586¥t1,664,582¥t1,591,400¥t1,645,492¥t1,841,095
37¥t681,796¥t1,191,436¥t1,671,165¥t1,874,319¥t1,779,871¥t1,552,685¥t1,611,261¥t1,806,426
38¥t676,085¥t1,139,696¥t1,646,599¥t1,935,170¥t1,887,077¥t1,516,785¥t1,559,997¥t1,802,445
39¥t692,976¥t1,089,563¥t1,617,471¥t1,899,386¥t2,011,134¥t1,600,857¥t1,540,341¥t1,413,302
40¥t644,026¥t1,146,414¥t1,550,343¥t1,740,587¥t2,171,387¥t1,662,095¥t1,556,645¥t1,753,784
41¥t670,919¥t944,838¥t1,505,635¥t1,524,897¥t2,393,337¥t1,666,822¥t1,588,957¥t1,643,281
42¥t649,605¥t972,795¥t1,468,638¥t1,643,736¥t2,385,137¥t1,781,163¥t1,549,456¥t1,601,907
